cod_mun,nom_mun,sig_uf,regiao,tx_aprov_ef_1,saeb_mat_ef_1,saeb_port_ef_1,ideb_ef_1,tx_aprov_ef_2,saeb_mat_ef_2,saeb_port_ef_2,ideb_ef_2,tx_aprov_em,saeb_mat_em,saeb_port_em,ideb_em,populacao,exp_vida,analfabetismo,tx_pobreza,pib_per_capita,mortalidade_inf,maternidade_inf,type,num_operadoras,0_a_2_mbs,2.5_a_5_mbs,6_a_10_mbs,11_a_15_mbs,15_a_25_mbs,acima_25_mbs
4314803,PORTAO,RS,SUL,83.4,236.01,224.31,5.8,91.1,281.63,274.25,4.5,78.8,311.55,310.38,4.7,30920,76.37,4.63,4.7,23.04,2.54,0.25,mobile,2,4.0,0.0,0.0,14.0,0.0,0.0
4314902,PORTO ALEGRE,RS,SUL,85.1,213.68,205.37,5.1,85.8,250.66,252.81,4,75.2,278,281.77,3.8,1409351,76.42,2.27,3.82,32.92,8.98,0.37,broadband,54,10855.0,5037.0,8801.0,8075.0,16061.0,60423.0
4314902,PORTO ALEGRE,RS,SUL,85.1,213.68,205.37,5.1,85.8,250.66,252.81,4,75.2,278,281.77,3.8,1409351,76.42,2.27,3.82,32.92,8.98,0.37,mobile,9,7828.0,1118.0,1440.0,10039.0,0.0,0.0
4315107,PORTO XAVIER,RS,SUL,98.2,246.97,231.24,6.7,89,281.21,271.39,5.3,90.5,291.02,280.29,4.6,10558,77.53,11.13,11.29,9.53,0.0,,broadband,2,0.0,0.0,0.0,0.0,16.0,0.0
4315149,PRESIDENTE LUCENA,RS,SUL,-,-,-,-,96,287.32,285.55,5.2,92.1,325.06,297.48,5.3,2484,78.12,2.2,1.95,25.43,0.0,,broadband,3,0.0,2.0,4.0,0.0,0.0,0.0
4315156,PROGRESSO,RS,SUL,98.2,240.3,205.98,6.2,95.5,258.37,258.01,5.1,98.3,ND,ND,-,6163,76.66,8.79,6.75,12.2,0.0,,broadband,2,2.0,0.0,8.0,0.0,0.0,0.0
4315156,PROGRESSO,RS,SUL,98.2,240.3,205.98,6.2,95.5,258.37,258.01,5.1,98.3,ND,ND,-,6163,76.66,8.79,6.75,12.2,0.0,,mobile,1,0.0,0.0,0.0,8.0,0.0,0.0
4315206,PUTINGA,RS,SUL,93.5,220.22,215.47,6,92.5,255.64,241.97,4.6,94.1,ND,ND,-,4141,77.39,8.6,3.34,14.5,0.0,,broadband,2,0.0,0.0,0.0,0.0,4.0,0.0
4315305,QUARAI,RS,SUL,90,231.88,224.5,6,88.8,267.6,268.09,4.6,72.9,275.72,274.17,3.6,23021,76.14,5.6,16.89,11.83,24.69,0.31,broadband,5,32.0,0.0,13.0,0.0,0.0,13.0
4315354,QUINZE DE NOVEMBRO,RS,SUL,100,247.03,238.43,6.9,93.9,278.07,266.11,5,83.7,271.53,252.95,3.6,3653,75.48,3.56,2.84,23.73,48.78,,broadband,3,12.0,0.0,0.0,0.0,9.0,14.0
4315354,QUINZE DE NOVEMBRO,RS,SUL,100,247.03,238.43,6.9,93.9,278.07,266.11,5,83.7,271.53,252.95,3.6,3653,75.48,3.56,2.84,23.73,48.78,,mobile,1,18.0,0.0,0.0,0.0,0.0,0.0
4315404,REDENTORA,RS,SUL,84.8,209.85,193.43,5,82,251.17,253.23,4,67.6,240.66,228.94,2.4,10222,72.52,16.28,43.55,9.69,16.3,2.17,broadband,4,0.0,0.0,6.0,0.0,9.0,6.0
4315453,RELVADO,RS,SUL,100,225.56,213.64,6,93.8,ND,ND,-,98.1,318.43,306.73,5.6,2155,77.05,4.7,2.86,14.87,0.0,,broadband,4,0.0,0.0,5.0,0.0,3.0,7.0
4315503,RESTINGA SECA,RS,SUL,79,224,213.12,5.3,77.5,273.4,270.13,4.6,66.4,ND,ND,-,15849,74.7,7.11,8.94,16.38,18.87,,broadband,3,0.0,0.0,18.0,12.0,16.0,0.0
4315602,RIO GRANDE,RS,SUL,86.5,219.56,211,5.3,88.7,260.5,261.33,4.2,70.5,290.1,292.77,3.7,197228,76.66,4.62,6.99,24.44,11.56,0.58,broadband,5,342.0,228.0,223.0,172.0,565.0,1479.0
4315602,RIO GRANDE,RS,SUL,86.5,219.56,211,5.3,88.7,260.5,261.33,4.2,70.5,290.1,292.77,3.7,197228,76.66,4.62,6.99,24.44,11.56,0.58,mobile,4,192.0,70.0,0.0,174.0,0.0,0.0
4315701,RIO PARDO,RS,SUL,91.5,218.87,208.05,5.6,88.1,254.64,260.32,4.4,85.5,274.84,279.89,4.2,37591,75.75,8.23,10.91,15.0,9.95,0.25,broadband,4,16.0,12.0,42.0,0.0,42.0,14.0
4315701,RIO PARDO,RS,SUL,91.5,218.87,208.05,5.6,88.1,254.64,260.32,4.4,85.5,274.84,279.89,4.2,37591,75.75,8.23,10.91,15.0,9.95,0.25,mobile,1,0.0,0.0,0.0,28.0,0.0,0.0
4315750,RIOZINHO,RS,SUL,94.1,227.57,209.95,6,95,274.01,264.77,5.2,97.3,279.23,285.75,4.8,4330,78.11,8.39,5.18,16.92,0.0,,broadband,2,0.0,0.0,0.0,0.0,8.0,0.0
4315800,ROCA SALES,RS,SUL,96,218.41,201.97,5.6,87.5,270.71,263.78,4.4,76,274.49,267.01,3.4,10284,76.15,3.1,2.07,26.61,10.2,1.02,broadband,4,10.0,0.0,4.0,31.0,44.0,76.0
4315800,ROCA SALES,RS,SUL,96,218.41,201.97,5.6,87.5,270.71,263.78,4.4,76,274.49,267.01,3.4,10284,76.15,3.1,2.07,26.61,10.2,1.02,mobile,1,0.0,0.0,0.0,12.0,0.0,0.0
4316006,ROLANTE,RS,SUL,92,230.51,218.39,6,95,265.65,262.35,4.7,71.2,291.42,291.03,3.7,19485,74.8,6.59,3.29,17.37,3.91,0.39,broadband,3,2.0,0.0,0.0,0.0,0.0,2.0
4316105,RONDA ALTA,RS,SUL,100,259.91,244.09,7.2,87.4,268.97,256.24,4.7,71.7,291.28,284.1,3.5,10221,77.03,7.15,12.41,19.51,0.0,0.9,broadband,2,22.0,24.0,0.0,2.0,34.0,0.0
4316105,RONDA ALTA,RS,SUL,100,259.91,244.09,7.2,87.4,268.97,256.24,4.7,71.7,291.28,284.1,3.5,10221,77.03,7.15,12.41,19.51,0.0,0.9,mobile,1,6.0,0.0,0.0,0.0,0.0,0.0
4316204,RONDINHA,RS,SUL,98.1,242.5,229.96,6.5,100,280.74,264.5,5.6,95.2,287.4,280.08,4.7,5518,75.53,4.26,3.11,22.3,0.0,,broadband,2,0.0,0.0,0.0,0.0,0.0,6.0
4316303,ROQUE GONZALES,RS,SUL,94.8,256.58,235.74,6.9,95.7,ND,ND,-,70.4,306.05,283.74,3.8,7203,75.55,7.1,14.93,55.8,0.0,1.27,broadband,3,0.0,0.0,0.0,8.0,6.0,0.0
4316303,ROQUE GONZALES,RS,SUL,94.8,256.58,235.74,6.9,95.7,ND,ND,-,70.4,306.05,283.74,3.8,7203,75.55,7.1,14.93,55.8,0.0,1.27,mobile,1,6.0,0.0,0.0,0.0,0.0,0.0
4316402,ROSARIO DO SUL,RS,SUL,90.3,211.87,200.06,5.2,84.7,243.1,243.94,3.9,74,251.9,254.75,3.1,39707,75.47,7.63,12.68,14.07,4.33,1.08,broadband,5,158.0,50.0,32.0,36.0,101.0,88.0
4316402,ROSARIO DO SUL,RS,SUL,90.3,211.87,200.06,5.2,84.7,243.1,243.94,3.9,74,251.9,254.75,3.1,39707,75.47,7.63,12.68,14.07,4.33,1.08,mobile,1,46.0,0.0,0.0,0.0,0.0,0.0
4316451,SALTO DO JACUI,RS,SUL,87.4,228.14,216.75,5.8,79.5,257.75,264.48,3.9,80.3,292.85,293.65,4.4,11880,75.23,8.57,12.1,30.29,0.0,,broadband,4,0.0,36.0,32.0,0.0,0.0,0.0
4316477,SALVADOR DAS MISSOES,RS,SUL,95.7,243.69,226.79,6.7,86.2,283.77,280.31,5.1,81.6,328,310.43,5,2669,76.04,1.87,3.55,26.35,0.0,,broadband,3,0.0,0.0,0.0,0.0,2.0,4.0
4316600,SANANDUVA,RS,SUL,95.9,225.55,221.24,6.1,92.9,278.66,279.97,5.2,80.3,ND,ND,-,15373,75.55,5.53,3.04,20.57,9.66,,broadband,2,0.0,0.0,0.0,0.0,0.0,10.0
4316709,SANTA BARBARA DO SUL,RS,SUL,98,217.78,210.17,5.8,96.3,233.78,242.59,4.2,75,ND,ND,-,8829,75.48,6.74,8.47,48.16,10.53,1.05,broadband,3,0.0,0.0,0.0,2.0,0.0,13.0
4316709,SANTA BARBARA DO SUL,RS,SUL,98,217.78,210.17,5.8,96.3,233.78,242.59,4.2,75,ND,ND,-,8829,75.48,6.74,8.47,48.16,10.53,1.05,mobile,1,0.0,0.0,0.0,16.0,0.0,0.0
4316758,SANTA CLARA DO SUL,RS,SUL,93.3,236.54,226.45,6.4,95.5,288.29,275.61,4.8,87.6,306.85,296.48,4.8,5697,75.57,3.88,1.96,24.69,12.99,,broadband,5,12.0,18.0,8.0,8.0,32.0,118.0
4316758,SANTA CLARA DO SUL,RS,SUL,93.3,236.54,226.45,6.4,95.5,288.29,275.61,4.8,87.6,306.85,296.48,4.8,5697,75.57,3.88,1.96,24.69,12.99,,mobile,2,22.0,0.0,0.0,0.0,0.0,0.0
4316808,SANTA CRUZ DO SUL,RS,SUL,92.3,241.86,229.07,6.3,88,280.84,276.45,4.9,79.8,303.62,299.92,4.4,118374,76.1,3.37,3.68,42.18,11.11,,broadband,13,319.0,19.0,209.0,112.0,233.0,1085.0
4316808,SANTA CRUZ DO SUL,RS,SUL,92.3,241.86,229.07,6.3,88,280.84,276.45,4.9,79.8,303.62,299.92,4.4,118374,76.1,3.37,3.68,42.18,11.11,,mobile,4,56.0,0.0,14.0,170.0,0.0,0.0
4316907,SANTA MARIA,RS,SUL,88.4,224.83,216.41,5.7,89,266.76,269.47,4.5,73.9,305.14,299.71,3.1,261031,75.89,3.18,5.47,16.33,8.26,0.43,broadband,16,788.0,352.0,626.0,980.0,1426.0,5610.0
4316907,SANTA MARIA,RS,SUL,88.4,224.83,216.41,5.7,89,266.76,269.47,4.5,73.9,305.14,299.71,3.1,261031,75.89,3.18,5.47,16.33,8.26,0.43,mobile,6,1080.0,24.0,114.0,432.0,0.0,0.0
4317103,SANT'ANA DO LIVRAMENTO,RS,SUL,90.4,214.28,205.57,5.2,87.6,250.53,258.05,4.2,77.6,277.75,278.9,3.5,82464,75.77,4.21,13.21,18.51,15.47,0.64,broadband,5,88.0,0.0,2.0,115.0,122.0,116.0
4317103,SANT'ANA DO LIVRAMENTO,RS,SUL,90.4,214.28,205.57,5.2,87.6,250.53,258.05,4.2,77.6,277.75,278.9,3.5,82464,75.77,4.21,13.21,18.51,15.47,0.64,mobile,1,0.0,0.0,46.0,0.0,0.0,0.0
4317202,SANTA ROSA,RS,SUL,95,241.47,230.04,6.5,88.6,276.39,272.11,4.8,78.2,303.6,293,4.4,68587,77.25,3.75,3.98,23.63,13.62,0.19,broadband,7,0.0,43.0,31.0,0.0,162.0,268.0
4317202,SANTA ROSA,RS,SUL,95,241.47,230.04,6.5,88.6,276.39,272.11,4.8,78.2,303.6,293,4.4,68587,77.25,3.75,3.98,23.63,13.62,0.19,mobile,2,18.0,0.0,0.0,6.0,0.0,0.0
4317301,SANTA VITORIA DO PALMAR,RS,SUL,92.3,210.81,198.35,5.1,87.1,245.02,239.99,3.8,65.6,272.27,275.58,3.1,30990,76.66,6.47,11.12,18.4,2.49,0.5,broadband,4,10.0,23.0,0.0,86.0,46.0,40.0
4317400,SANTIAGO,RS,SUL,97.6,239.86,229.63,6.5,93.7,261.09,263.87,4.9,85.8,278.7,278.31,4.3,49071,77.93,4.54,6.85,15.63,12.24,0.35,broadband,6,8.0,18.0,0.0,0.0,34.0,230.0
4317400,SANTIAGO,RS,SUL,97.6,239.86,229.63,6.5,93.7,261.09,263.87,4.9,85.8,278.7,278.31,4.3,49071,77.93,4.54,6.85,15.63,12.24,0.35,mobile,1,34.0,0.0,0.0,40.0,0.0,0.0
4317509,SANTO ANGELO,RS,SUL,93.6,226.48,217.36,5.8,87.2,264.54,263.1,4.5,79.7,301.98,296.8,4.6,76275,76.78,4.23,5.66,18.75,9.42,0.94,broadband,7,56.0,49.0,61.0,118.0,369.0,590.0
4317509,SANTO ANGELO,RS,SUL,93.6,226.48,217.36,5.8,87.2,264.54,263.1,4.5,79.7,301.98,296.8,4.6,76275,76.78,4.23,5.66,18.75,9.42,0.94,mobile,3,114.0,60.0,24.0,100.0,0.0,0.0
4317608,SANTO ANTONIO DA PATRULHA,RS,SUL,94.7,228.04,219.9,6,95.3,272.25,268.2,5.1,80.2,273.02,273.55,3.9,39685,76.97,9.05,6.24,17.33,22.22,0.67,broadband,3,0.0,0.0,38.0,0.0,16.0,0.0
4317608,SANTO ANTONIO DA PATRULHA,RS,SUL,94.7,228.04,219.9,6,95.3,272.25,268.2,5.1,80.2,273.02,273.55,3.9,39685,76.97,9.05,6.24,17.33,22.22,0.67,mobile,1,32.0,0.0,0.0,0.0,0.0,0.0
4317707,SANTO ANTONIO DAS MISSOES,RS,SUL,90.9,219.62,208.44,5.6,81.6,255.23,258.5,4.1,77,282.12,295.01,4,11210,75.1,9.31,12.04,18.23,18.35,,broadband,3,2.0,0.0,6.0,0.0,6.0,8.0
4317806,SANTO AUGUSTO,RS,SUL,95.4,244.33,237.06,6.8,96.5,261.32,257.23,4.9,86.5,307.07,299,4.7,13968,75.42,9.05,7.56,24.01,10.93,,broadband,3,18.0,0.0,0.0,54.0,12.0,0.0
4317806,SANTO AUGUSTO,RS,SUL,95.4,244.33,237.06,6.8,96.5,261.32,257.23,4.9,86.5,307.07,299,4.7,13968,75.42,9.05,7.56,24.01,10.93,,mobile,1,24.0,0.0,0.0,0.0,0.0,0.0
4317905,SANTO CRISTO,RS,SUL,96.1,248,237.84,6.8,94.7,289.96,276.49,5.6,83.3,316.13,302.98,4.7,14378,74.2,2.59,3.54,21.52,6.62,,broadband,4,16.0,0.0,0.0,14.0,0.0,0.0
4318002,SAO BORJA,RS,SUL,94.6,218.13,212.65,5.7,86.9,237.6,242.36,3.9,77.9,275.13,277.81,3.9,61671,76.61,6.51,8.98,17.75,10.94,1.09,broadband,7,96.0,0.0,106.0,152.0,60.0,100.0
4318002,SAO BORJA,RS,SUL,94.6,218.13,212.65,5.7,86.9,237.6,242.36,3.9,77.9,275.13,277.81,3.9,61671,76.61,6.51,8.98,17.75,10.94,1.09,mobile,1,0.0,30.0,0.0,20.0,0.0,0.0
4318101,SAO FRANCISCO DE ASSIS,RS,SUL,97.7,219.78,209.49,5.9,93.6,230.12,236.16,4.1,77,235.59,249.4,3,19254,74.1,8.68,17.06,14.98,0.0,0.56,broadband,4,22.0,16.0,0.0,0.0,18.0,0.0
4318101,SAO FRANCISCO DE ASSIS,RS,SUL,97.7,219.78,209.49,5.9,93.6,230.12,236.16,4.1,77,235.59,249.4,3,19254,74.1,8.68,17.06,14.98,0.0,0.56,mobile,1,16.0,0.0,0.0,0.0,0.0,0.0
4318200,SAO FRANCISCO DE PAULA,RS,SUL,95.8,216.75,209.77,5.7,86.4,251.81,251.01,4.2,75.3,265.7,274.41,3.5,20537,76.57,7.44,7.8,19.23,14.55,0.73,broadband,2,2.0,0.0,0.0,0.0,0.0,0.0
4318200,SAO FRANCISCO DE PAULA,RS,SUL,95.8,216.75,209.77,5.7,86.4,251.81,251.01,4.2,75.3,265.7,274.41,3.5,20537,76.57,7.44,7.8,19.23,14.55,0.73,mobile,1,2.0,0.0,0.0,0.0,0.0,0.0
4318309,SAO GABRIEL,RS,SUL,84.3,208.34,201.44,4.9,82,248.4,248.54,3.7,67.1,283.31,282.46,3.5,60425,74.31,8.0,12.24,16.4,11.22,0.37,broadband,5,0.0,0.0,134.0,182.0,164.0,156.0
4318309,SAO GABRIEL,RS,SUL,84.3,208.34,201.44,4.9,82,248.4,248.54,3.7,67.1,283.31,282.46,3.5,60425,74.31,8.0,12.24,16.4,11.22,0.37,mobile,1,54.0,0.0,0.0,0.0,0.0,0.0
4318408,SAO JERONIMO,RS,SUL,91.5,218.15,207.95,5.4,86.6,257.5,259.66,4.1,74.5,272.87,279.15,3.7,22134,74.34,8.54,11.34,15.94,10.34,,broadband,3,2.0,0.0,22.0,0.0,0.0,4.0
4318481,SAO JOSE DO HORTENCIO,RS,SUL,96.5,242.71,222.44,6.3,97.5,305.04,291.04,5.5,94,ND,ND,-,4094,74.46,1.37,1.45,18.99,0.0,,broadband,2,0.0,0.0,0.0,0.0,0.0,0.0
4318507,SAO JOSE DO NORTE,RS,SUL,83.3,210.43,206.33,5,86.1,265.9,263.21,4.1,66.9,ND,ND,-,25503,72.52,17.37,12.23,9.49,10.24,,broadband,4,2.0,2.0,0.0,0.0,0.0,40.0
4318622,SAO JOSE DOS AUSENTES,RS,SUL,93.7,236.52,233.33,6.4,94,ND,ND,-,92.4,269.06,279.28,4.3,3290,73.05,7.07,12.48,20.72,,,broadband,2,0.0,2.0,0.0,0.0,0.0,0.0
4318705,SAO LEOPOLDO,RS,SUL,87,219.76,209.62,5.4,83.6,262.19,262.07,4.2,68.4,286.16,285.08,3.7,214087,76.65,3.17,5.96,21.15,11.07,0.37,broadband,17,949.0,47.0,490.0,305.0,277.0,4074.0
4318705,SAO LEOPOLDO,RS,SUL,87,219.76,209.62,5.4,83.6,262.19,262.07,4.2,68.4,286.16,285.08,3.7,214087,76.65,3.17,5.96,21.15,11.07,0.37,mobile,5,366.0,126.0,0.0,252.0,0.0,0.0
4318804,SAO LOURENCO DO SUL,RS,SUL,83.9,229.45,217.05,5.6,95.3,277.48,280.11,4.8,73.3,301.48,299.15,4,43111,75.95,5.01,7.57,15.43,6.85,0.23,broadband,3,0.0,30.0,34.0,36.0,46.0,44.0
4318903,SAO LUIZ GONZAGA,RS,SUL,93,230.44,222.17,6.1,87.5,260.23,262.86,4.6,86.9,285.42,281.25,4.4,34556,76.31,6.71,9.47,21.33,9.17,0.46,broadband,7,24.0,0.0,0.0,70.0,72.0,111.0
4319000,SAO MARCOS,RS,SUL,92.7,249.08,236.08,6.5,89.6,289.73,280.31,5.3,82.1,308.5,299.94,4.6,20103,76.31,3.89,1.41,20.03,4.65,,broadband,2,0.0,4.0,0.0,0.0,34.0,90.0
4319109,SAO MARTINHO,RS,SUL,92.6,240.83,234.07,6.5,93.9,281.89,273.49,5.2,71.8,290.72,283.26,3.6,5773,74.78,6.14,8.01,23.05,0.0,,broadband,4,10.0,16.0,10.0,0.0,0.0,0.0
4319158,SAO MIGUEL DAS MISSOES,RS,SUL,90.1,241.6,232.99,6.2,90.8,265.21,263.86,4.5,77.5,ND,ND,-,7421,74.26,9.06,19.7,41.0,0.0,,broadband,2,6.0,0.0,0.0,0.0,0.0,0.0
4319208,SAO NICOLAU,RS,SUL,95.5,219.74,212.66,5.8,89.7,252.97,256.28,4.5,80.5,ND,ND,-,5727,71.69,12.87,19.31,15.73,0.0,,broadband,2,6.0,0.0,0.0,0.0,0.0,0.0
4319307,SAO PAULO DAS MISSOES,RS,SUL,93.5,238.76,218.69,6.1,91.5,286.21,277.46,5.2,86.9,ND,ND,-,6364,74.52,6.22,9.17,15.25,0.0,,broadband,4,5.0,0.0,0.0,0.0,0.0,18.0
4319372,SAO PEDRO DO BUTIA,RS,SUL,92.6,269.01,240.54,7.3,86.1,303.4,267.95,5.2,91.4,303.49,281.74,4.7,2873,75.55,2.31,4.44,20.38,0.0,,broadband,3,0.0,0.0,0.0,0.0,0.0,8.0
4319406,SAO PEDRO DO SUL,RS,SUL,98.2,227.56,229.64,6.3,95.8,265.41,256.09,4.9,66.8,ND,ND,-,16368,74.45,5.85,12.07,13.35,13.07,,broadband,5,6.0,52.0,0.0,6.0,68.0,23.0
4319505,SAO SEBASTIAO DO CAI,RS,SUL,86.1,222.44,217.06,5.6,86.7,268.63,262.36,4.2,75.9,303.2,296.74,4.4,21932,76.11,3.51,4.97,16.59,13.2,0.33,broadband,3,0.0,12.0,0.0,6.0,0.0,22.0
4319505,SAO SEBASTIAO DO CAI,RS,SUL,86.1,222.44,217.06,5.6,86.7,268.63,262.36,4.2,75.9,303.2,296.74,4.4,21932,76.11,3.51,4.97,16.59,13.2,0.33,mobile,2,22.0,0.0,0.0,14.0,0.0,0.0
4319604,SAO SEPE,RS,SUL,90.8,223.64,221.65,5.8,86.4,252.64,253.1,4.4,66,313.15,316.9,4.3,23798,77.23,7.59,10.78,20.12,7.72,0.39,broadband,2,0.0,0.0,0.0,0.0,50.0,68.0
4319711,SAO VALENTIM DO SUL,RS,SUL,100,246.08,241.83,6.9,96.2,318.45,292.77,6.1,94.4,290.02,291.05,4.8,2168,75.9,4.23,4.13,15.28,0.0,,broadband,3,0.0,0.0,0.0,2.0,6.0,0.0
4319802,SAO VICENTE DO SUL,RS,SUL,94.6,223.34,219.61,5.9,92.6,265.19,274.4,4.7,87.8,ND,ND,-,8440,74.86,7.53,12.2,18.03,0.0,,broadband,3,0.0,0.0,5.0,17.0,27.0,0.0
4319901,SAPIRANGA,RS,SUL,93.5,241.5,228.33,6.4,94.3,277.95,275.19,5.2,76.3,299.63,295.97,4.3,74985,74.93,3.91,3.73,24.87,5.84,0.5,broadband,15,196.0,148.0,256.0,173.0,186.0,540.0
4319901,SAPIRANGA,RS,SUL,93.5,241.5,228.33,6.4,94.3,277.95,275.19,5.2,76.3,299.63,295.97,4.3,74985,74.93,3.91,3.73,24.87,5.84,0.5,mobile,4,198.0,0.0,36.0,0.0,0.0,0.0
4320008,SAPUCAIA DO SUL,RS,SUL,91.5,226.88,219.27,5.8,93,270.97,272.44,4.9,72.3,270.33,268.45,3.4,130957,75.65,3.33,4.94,14.95,10.24,0.49,broadband,13,218.0,222.0,152.0,194.0,466.0,1096.0
4320008,SAPUCAIA DO SUL,RS,SUL,91.5,226.88,219.27,5.8,93,270.97,272.44,4.9,72.3,270.33,268.45,3.4,130957,75.65,3.33,4.94,14.95,10.24,0.49,mobile,1,38.0,0.0,0.0,88.0,0.0,0.0
4320107,SARANDI,RS,SUL,93.3,234.92,224.37,6.2,94.6,263.65,269.64,5,74.3,304.35,313.95,4.2,21285,76.5,5.02,2.58,22.96,3.13,0.94,broadband,5,0.0,0.0,44.0,26.0,0.0,34.0
4320107,SARANDI,RS,SUL,93.3,234.92,224.37,6.2,94.6,263.65,269.64,5,74.3,304.35,313.95,4.2,21285,76.5,5.02,2.58,22.96,3.13,0.94,mobile,1,0.0,0.0,0.0,32.0,0.0,0.0
4320230,SEDE NOVA,RS,SUL,97.4,224.69,210.99,5.8,91.2,288.58,271.22,5.4,90.3,315.42,292.85,5,3011,78.13,8.7,13.16,19.71,,,broadband,2,0.0,0.0,6.0,0.0,0.0,0.0
4320230,SEDE NOVA,RS,SUL,97.4,224.69,210.99,5.8,91.2,288.58,271.22,5.4,90.3,315.42,292.85,5,3011,78.13,8.7,13.16,19.71,,,mobile,1,0.0,0.0,6.0,0.0,0.0,0.0
4320263,SEGREDO,RS,SUL,98.3,247.86,230.6,6.4,91,261.87,260.72,4.4,87.2,ND,ND,-,7158,73.63,9.81,18.28,10.55,15.63,,broadband,2,0.0,0.0,0.0,0.0,0.0,6.0
4320305,SELBACH,RS,SUL,88.3,240.13,220.98,6.2,91.1,306.17,282.26,5.5,87.6,304.34,289.5,4.6,4929,75.47,3.74,2.61,27.27,19.61,,broadband,2,6.0,0.0,0.0,0.0,8.0,6.0
4320354,SENTINELA DO SUL,RS,SUL,95.8,206.13,198.14,5,95.8,ND,ND,-,81.7,ND,ND,-,5198,74.57,7.57,12.81,10.89,0.0,,broadband,2,0.0,0.0,4.0,0.0,4.0,20.0
4320354,SENTINELA DO SUL,RS,SUL,95.8,206.13,198.14,5,95.8,ND,ND,-,81.7,ND,ND,-,5198,74.57,7.57,12.81,10.89,0.0,,mobile,1,0.0,0.0,0.0,8.0,0.0,0.0
4320404,SERAFINA CORREA,RS,SUL,99.5,247.92,228.91,6.8,96.9,280.77,281.64,5.7,75.4,ND,ND,-,14253,75.56,3.15,1.72,25.43,19.8,0.5,broadband,2,0.0,0.0,42.0,0.0,4.0,100.0
4320404,SERAFINA CORREA,RS,SUL,99.5,247.92,228.91,6.8,96.9,280.77,281.64,5.7,75.4,ND,ND,-,14253,75.56,3.15,1.72,25.43,19.8,0.5,mobile,2,0.0,38.0,0.0,86.0,0.0,0.0
4320503,SERTAO,RS,SUL,98.4,232.42,224.49,6.4,98.7,267.95,257.11,4.9,86.3,309.72,283.1,4.7,6294,75.23,6.1,5.35,28.31,0.0,,broadband,3,0.0,5.0,0.0,6.0,8.0,0.0
4320552,SERTAO SANTANA,RS,SUL,93.7,213.29,185.33,5,93.3,271.33,257.59,4.8,85.2,ND,ND,-,5850,74.94,7.15,16.57,17.13,,1.32,broadband,4,4.0,2.0,0.0,0.0,6.0,7.0
4320552,SERTAO SANTANA,RS,SUL,93.7,213.29,185.33,5,93.3,271.33,257.59,4.8,85.2,ND,ND,-,5850,74.94,7.15,16.57,17.13,,1.32,mobile,1,4.0,0.0,0.0,0.0,0.0,0.0
4320651,SILVEIRA MARTINS,RS,SUL,-,-,-,-,94.1,287.61,278.87,5.7,90.1,ND,ND,-,2449,76.14,5.4,7.84,13.73,0.0,,broadband,3,2.0,0.0,2.0,0.0,0.0,0.0
4320677,SINIMBU,RS,SUL,87.4,228.28,207.83,5.6,92.9,270.37,258.11,4.4,86.6,312.04,305.19,4.9,10068,72.5,8.01,14.11,12.56,0.0,,broadband,3,4.0,0.0,0.0,0.0,0.0,6.0
4320701,SOBRADINHO,RS,SUL,98.8,241.02,229.27,6.5,93.8,264.57,259.79,5,84.8,294.37,296.38,4.6,14283,76.66,6.63,7.14,15.01,10.58,0.53,broadband,5,2.0,0.0,30.0,41.0,98.0,58.0
4320701,SOBRADINHO,RS,SUL,98.8,241.02,229.27,6.5,93.8,264.57,259.79,5,84.8,294.37,296.38,4.6,14283,76.66,6.63,7.14,15.01,10.58,0.53,mobile,1,0.0,0.0,0.0,26.0,0.0,0.0
4320800,SOLEDADE,RS,SUL,93.9,225.97,220.5,6,85.5,260.84,260.61,4.4,73.5,284,279.1,3.9,30044,76.66,8.9,9.13,15.88,13.33,0.8,broadband,4,0.0,24.0,14.0,18.0,38.0,0.0
4320800,SOLEDADE,RS,SUL,93.9,225.97,220.5,6,85.5,260.84,260.61,4.4,73.5,284,279.1,3.9,30044,76.66,8.9,9.13,15.88,13.33,0.8,mobile,1,58.0,0.0,0.0,0.0,0.0,0.0
4320909,TAPEJARA,RS,SUL,95.3,239.26,230.61,6.5,94.7,270.27,266.79,5,81.4,297.49,290.42,4.3,19250,75.23,3.69,1.47,24.12,15.63,0.63,broadband,5,30.0,0.0,44.0,0.0,36.0,68.0
4320909,TAPEJARA,RS,SUL,95.3,239.26,230.61,6.5,94.7,270.27,266.79,5,81.4,297.49,290.42,4.3,19250,75.23,3.69,1.47,24.12,15.63,0.63,mobile,1,78.0,0.0,0.0,0.0,0.0,0.0
4321006,TAPERA,RS,SUL,99,265.14,253.7,7.5,91.6,272.16,270.29,5.2,87.4,283.86,285.62,4.5,10448,75.07,5.18,4.21,24.36,7.69,,broadband,2,0.0,0.0,4.0,0.0,74.0,98.0
4321006,TAPERA,RS,SUL,99,265.14,253.7,7.5,91.6,272.16,270.29,5.2,87.4,283.86,285.62,4.5,10448,75.07,5.18,4.21,24.36,7.69,,mobile,2,26.0,0.0,0.0,0.0,0.0,0.0
4321105,TAPES,RS,SUL,88.6,221.24,208.83,5.4,85.9,256.4,257.36,3.9,69.8,ND,ND,-,16629,76.69,6.98,10.42,13.01,0.0,1.0,broadband,5,141.0,71.0,70.0,152.0,328.0,917.0
